"ALFANO ",,,,,,,,,,,,,,,
"Lap","Time Lap","Strip","Time Strip","Absolute Time","Time","RPM","Speed #2","Speed #3","K2","Ntc1","A. Long.","A. Lat.","GPS Lat.","GPS Long."
"","","","","29","29","10733","66.7","0","572.5","0","-0.18","0.94","35.381632","140.280416"
"","","","","29.1","29.1","10733","67.4","0","575.2","0","-0.27","0.91","35.381649","140.280417"
"","","","","29.2","29.2","10842","68","0","577.7","0","-0.2","0.87","35.381666","140.280421"
"","","","","29.3","29.3","10948","69.1","0","579.9","0","-0.25","0.94","35.381681","140.280426"
"","","","","29.4","29.4","11059","69.9","0","582.1","0","-0.1","1.06","35.381697","140.280432"
"","","","","29.5","29.5","11265","70.3","0","583.7","0","-0.11","1.1","35.381714","140.280439"
"","","","","29.6","29.6","11404","70.9","0","584.8","0","-0.01","1.16","35.381731","140.280447"
"","","","","29.7","29.7","11478","70.9","0","585.9","0","-0.01","1.19","35.381746","140.280456"
"","","","","29.8","29.8","11589","70.9","0","587","0","-0.05","1.16","35.381762","140.280466"
"","","","","29.9","29.9","11605","71","0","588.2","0","-0.08","1.04","35.381777","140.280477"
"","","","","30","30","11659","71.3","0","589.8","0","-0.23","1","35.381791","140.280491"
"","","","","30.1","30.1","11746","71.7","0","591.6","0","-0.26","0.95","35.381804","140.280506"
"","","","","30.2","30.2","11682","72.7","0","593.2","0","-0.26","0.86","35.381817","140.280521"
"","","","","30.3","30.3","11739","73.9","0","594.9","0","-0.16","0.87","35.381829","140.280537"
"","","","","30.4","30.4","11818","74.5","0","596.5","0","-0.15","0.84","35.381841","140.280554"
"","","","","30.5","30.5","11878","74.9","0","597.9","0","-0.13","0.86","35.381852","140.280572"
"","","","","30.6","30.6","12065","75.5","0","599.3","0","-0.14","0.88","35.381862","140.280592"
"","","","","30.7","30.7","12062","76","0","600.6","0","-0.08","0.92","35.381872","140.280611"
"","","","","30.8","30.8","12162","76.4","0","601.5","0","-0.13","0.86","35.381882","140.280631"
"","","","","30.9","30.9","12214","76.7","0","602.6","0","-0.11","0.83","35.381891","140.280652"
"","","","","31","31","12244","77.1","0","603.9","0","-0.12","0.77","35.381899","140.280674"
"","","","","31.1","31.1","12302","77.7","0","605.3","0","-0.12","0.68","35.381907","140.280696"
"","","","","31.2","31.2","12325","78","0","606.7","0","-0.09","0.55","35.381914","140.280717"
"","","","","31.3","31.3","12430","78.4","0","608.1","0","-0.12","0.46","35.381919","140.280739"
"","","","","31.4","31.4","12463","78.8","0","609","0","-0.07","0.42","35.381924","140.280762"
"","","","","31.5","31.5","12523","79.1","0","609.9","0","-0.1","0.32","35.381929","140.280786"
"","","","","31.6","31.6","12568","79.5","0","610.7","0","-0.08","0.27","35.381934","140.280809"
"","","","","31.7","31.7","12610","79.8","0","611.3","0","-0.12","0.23","35.381937","140.280832"
"","","","","31.8","31.8","12676","80.1","0","612","0","-0.12","0.15","35.381941","140.280857"
"","","","","31.9","31.9","12719","80.6","0","612.5","0","-0.11","0.09","35.381946","140.280881"
"","","","","32","32","12787","81.1","0","612.9","0","-0.06","0.05","35.381947","140.280906"
"","","","","32.1","32.1","12861","81.4","0","613.3","0","-0.08","0.02","35.381951","140.280931"
"","","","","32.2","32.2","12875","81.5","0","614","0","-0.06","0.03","35.381954","140.280954"
"","","","","32.3","32.3","12987","81.8","0","614.6","0","-0.13","-0.04","35.381957","140.280979"
"","","","","32.4","32.4","12936","82.1","0","615.3","0","-0.05","-0.01","35.381961","140.281004"
"","","","","32.5","32.5","12998","82.5","0","615.9","0","-0.1","-0.13","35.381964","140.281029"
"","","","","32.6","32.6","13018","82.8","0","616.5","0","0","-0.28","35.381967","140.281054"
"","","","","32.7","32.7","13195","82.9","0","617.1","0","-0.07","-0.28","35.381971","140.281079"
"","","","","32.8","32.8","13169","82.9","0","618","0","-0.15","-0.28","35.381972","140.281104"
"","","","","32.9","32.9","13221","83.1","0","619.1","0","-0.22","-0.36","35.381976","140.281129"
"","","","","33","33","13201","84","0","620.6","0","-0.16","-0.26","35.381979","140.281154"
"","","","","33.1","33.1","13224","84.9","0","622.5","0","-0.01","-0.15","35.381984","140.281179"
"","","","","33.2","33.2","13253","85.1","0","624.2","0","-0.01","-0.21","35.381987","140.281204"
"","","","","33.3","33.3","13303","84.9","0","626.1","0","0","-0.19","35.381992","140.281229"
"","","","","33.4","33.4","13321","85","0","628.2","0","-0.05","-0.17","35.381997","140.281256"
"","","","","33.5","33.5","13366","85.2","0","630.1","0","-0.02","-0.15","35.382001","140.281281"
"","","","","33.6","33.6","13407","85.1","0","632.4","0","-0.04","-0.13","35.382006","140.281306"
"","","","","33.7","33.7","13446","85.3","0","635","0","-0.04","-0.08","35.382011","140.281331"
"","","","","33.8","33.8","13562","85.5","0","637.5","0","-0.07","-0.03","35.382016","140.281356"
"","","","","33.9","33.9","13522","85.6","0","640.2","0","-0.09","0.03","35.382022","140.281381"
"","","","","34","34","13547","86","0","642.5","0","-0.02","0.1","35.382027","140.281407"
"","","","","34.1","34.1","13571","86.4","0","644.9","0","0.16","0.17","35.382032","140.281432"
"","","","","34.2","34.2","13593","86.2","0","646.8","0","0.44","0.22","35.382039","140.281457"
"","","","","34.3","34.3","13345","85.2","0","648.1","0","0.62","0.43","35.382044","140.281484"
"","","","","34.4","34.4","12906","83.1","0","647.2","0","0.72","0.62","35.382049","140.281509"
"","","","","34.5","34.5","11904","80.5","0","638.3","0","0.68","0.7","35.382054","140.281536"
"","","","","34.6","34.6","9580","78","0","619.1","0","0.57","0.85","35.382059","140.281561"
"","","","","34.7","34.7","11133","75.6","0","596.5","0","0.52","1.07","35.382064","140.281584"
"","","","","34.8","34.8","11650","73.8","0","564.3","0","0.5","1.05","35.382067","140.281607"
"","","","","34.9","34.9","11346","72.1","0","529.7","0","0.49","0.98","35.382069","140.281631"
"","","","","35","35","11037","70.1","0","504","0","0.48","1.11","35.382071","140.281654"
"","","","","35.1","35.1","10901","68.4","0","479.3","0","0.4","1.08","35.382071","140.281676"
"","","","","35.2","35.2","10741","66.9","0","458.5","0","0.47","1.05","35.382071","140.281697"
"","","","","35.3","35.3","10580","65.3","0","443.2","0","0.35","1.05","35.382067","140.281717"
"","","","","35.4","35.4","10311","63.7","0","427.6","0","0.29","1.08","35.382066","140.281739"
"","","","","35.5","35.5","10063","62.4","0","413.8","0","0.07","1.08","35.382061","140.281757"
"","","","","35.6","35.6","10011","61.8","0","403.3","0","0","1.08","35.382056","140.281777"
"","","","","35.7","35.7","10651","61.8","0","395","0","-0.1","1.09","35.382051","140.281794"
"","","","","35.8","35.8","10473","62.2","0","397.7","0","-0.02","1.09","35.382042","140.281811"
"","","","","35.9","35.9","10600","62.6","0","408.2","0","-0.1","1.03","35.382034","140.281826"
"","","","","36","36","10706","62.5","0","428","0","-0.07","1.03","35.382024","140.281841"
"","","","","36.1","36.1","10630","62.8","0","454.1","0","-0.07","1.03","35.382014","140.281856"
"","","","","36.2","36.2","10513","63.4","0","476.8","0","-0.12","1.07","35.382002","140.281869"
"","","","","36.3","36.3","11121","63.4","0","497.8","0","-0.18","1.03","35.381991","140.281881"
"","","","","36.4","36.4","10678","63.5","0","513.6","0","-0.22","1.09","35.381977","140.281892"

"2","34.12","1","34.12","36.5","0","10617","64.4","0","521.1","0","-0.35","1.24","35.381956044777766","140.28190751667768"
"","","","","36.6","0.1","11078","65.6","0","524.4","0","-0.17","1.23","35.381964","140.281902"
"","","","","36.7","0.2","10919","66.6","0","534.7","0","-0.21","1.21","35.381949","140.281911"
"","","","","36.8","0.3","11092","67.2","0","542.2","0","-0.07","1.25","35.381934","140.281919"
"","","","","36.9","0.4","10952","67.6","0","549.7","0","-0.17","1.16","35.381917","140.281924"
"","","","","37","0.5","11009","68","0","555.7","0","-0.19","1.2","35.381901","140.281929"
"","","","","37.1","0.6","11068","68.4","0","560.3","0","-0.19","1.12","35.381884","140.281932"
"","","","","37.2","0.7","11035","69.5","0","565.4","0","-0.15","1.29","35.381867","140.281934"
"","","","","37.3","0.8","11131","70","0","569.8","0","0.02","1.27","35.381851","140.281934"
"","","","","37.4","0.9","11181","70.2","0","573.5","0","-0.09","1.26","35.381834","140.281932"
"","","","","37.5","1","11714","70.1","0","577.9","0","0.01","1.21","35.381816","140.281931"
"","","","","37.6","1.1","11580","70.3","0","581.5","0","-0.18","1.25","35.381799","140.281926"
"","","","","37.7","1.2","11645","70.6","0","583.9","0","-0.03","1","35.381782","140.281921"
"","","","","37.8","1.3","11732","71.2","0","586.1","0","-0.23","0.94","35.381767","140.281912"
"","","","","37.9","1.4","11616","71.8","0","587.6","0","-0.05","0.98","35.381751","140.281902"
"","","","","38","1.5","11389","72.5","0","588.5","0","-0.21","0.89","35.381736","140.281894"
"","","","","38.1","1.6","11921","73.2","0","589.7","0","-0.09","0.82","35.381719","140.281882"
"","","","","38.2","1.7","11684","73.6","0","591","0","-0.19","0.78","35.381706","140.281869"
"","","","","38.3","1.8","12079","74.3","0","592.1","0","-0.19","0.73","35.381691","140.281856"
"","","","","38.4","1.9","11831","74.7","0","593.8","0","-0.19","0.67","35.381676","140.281842"
"","","","","38.5","2","11954","75.6","0","595.3","0","-0.22","0.57","35.381662","140.281827"
"","","","","38.6","2.1","12024","76.3","0","596.5","0","-0.2","0.53","35.381649","140.281811"
"","","","","38.7","2.2","12210","76.9","0","597.7","0","-0.22","0.52","35.381636","140.281796"
"","","","","38.8","2.3","12249","77.8","0","598.6","0","-0.22","0.54","35.381622","140.281777"
"","","","","38.9","2.4","12322","78.5","0","598.9","0","-0.16","0.45","35.381611","140.281761"
"","","","","39","2.5","12417","79.2","0","599.4","0","-0.18","0.4","35.381597","140.281742"
"","","","","39.1","2.6","12520","79.8","0","600.1","0","-0.09","0.34","35.381586","140.281722"
"","","","","39.2","2.7","12626","80.3","0","601.1","0","0.09","0.23","35.381574","140.281704"
"","","","","39.3","2.8","12709","80.6","0","602.9","0","0.3","0.17","35.381561","140.281684"
"","","","","39.4","2.9","12463","79.8","0","604.7","0","0.51","0.18","35.381551","140.281664"
"","","","","39.5","3","11829","78.2","0","602.9","0","0.61","0.18","35.381539","140.281642"
"","","","","39.6","3.1","11162","76.2","0","592.4","0","0.53","0.2","35.381527","140.281622"
"","","","","39.7","3.2","10087","73.8","0","573","0","0.48","0.34","35.381517","140.281602"
"","","","","39.8","3.3","10964","72.2","0","551.1","0","0.42","0.34","35.381506","140.281582"
"","","","","39.9","3.4","10723","71.1","0","521","0","0.49","0.39","35.381496","140.281564"
"","","","","40","3.5","10216","69.2","0","491.6","0","0.51","0.55","35.381487","140.281544"
"","","","","40.1","3.6","10141","67.4","0","471","0","0.61","0.71","35.381477","140.281526"
"","","","","40.2","3.7","9318","65.7","0","451.4","0","0.81","0.84","35.381469","140.281507"
"","","","","40.3","3.8","9560","63.1","0","435.4","0","0.92","0.92","35.381462","140.281489"
"","","","","40.4","3.9","9026","59.8","0","423.9","0","0.84","1.04","35.381456","140.281471"
"","","","","40.5","4","8576","56.4","0","412.5","0","0.67","1.04","35.381449","140.281452"
"","","","","40.6","4.1","8493","53.7","0","402.5","0","0.46","0.98","35.381447","140.281434"
"","","","","40.7","4.2","8426","51.7","0","394.6","0","0.41","0.93","35.381446","140.281417"
"","","","","40.8","4.3","8575","50.5","0","385.2","0","0.43","0.86","35.381446","140.281401"
"","","","","40.9","4.4","8383","49.3","0","375.5","0","0.46","0.77","35.381446","140.281384"
"","","","","41","4.5","8152","47.5","0","366.9","0","0.49","0.75","35.381449","140.281369"
"","","","","41.1","4.6","7826","45.8","0","356.9","0","0.44","0.71","35.381452","140.281352"
"","","","","41.2","4.7","7610","44.2","0","347.3","0","0.34","0.7","35.381457","140.281339"
"","","","","41.3","4.8","7388","42.4","0","339.7","0","0.22","0.77","35.381462","140.281326"
"","","","","41.4","4.9","7297","42.2","0","331.5","0","0.11","0.76","35.381467","140.281314"
"","","","","41.5","5","7569","42.3","0","324.9","0","0.1","0.73","35.381472","140.281304"
"","","","","41.6","5.1","7654","41.7","0","325.2","0","-0.07","0.79","35.381481","140.281294"
"","","","","41.7","5.2","7593","41.5","0","332.8","0","-0.16","0.77","35.381489","140.281286"
"","","","","41.8","5.3","7638","42.5","0","346.8","0","-0.23","0.77","35.381499","140.281277"
"","","","","41.9","5.4","7808","43.9","0","363.2","0","-0.25","0.79","35.381507","140.281272"
"","","","","42","5.5","7774","44.6","0","384.4","0","-0.17","0.8","35.381517","140.281267"
"","","","","42.1","5.6","7960","45.6","0","401.7","0","-0.3","0.74","35.381529","140.281264"
"","","","","42.2","5.7","8036","46.2","0","413.3","0","-0.12","0.76","35.381541","140.281264"
"","","","","42.3","5.8","8089","47.3","0","424.4","0","-0.26","0.8","35.381551","140.281264"
"","","","","42.4","5.9","7927","48.2","0","433.6","0","-0.09","0.77","35.381562","140.281266"
"","","","","42.5","6","8068","48.5","0","440.6","0","-0.19","0.7","35.381574","140.281269"
"","","","","42.6","6.1","8089","49.3","0","448","0","-0.1","0.71","35.381586","140.281274"
"","","","","42.7","6.2","8119","49.6","0","454.5","0","-0.23","0.64","35.381596","140.281279"
"","","","","42.8","6.3","8191","50.1","0","459.9","0","-0.23","0.61","35.381607","140.281286"
"","","","","42.9","6.4","8370","51","0","466.1","0","-0.3","0.59","35.381617","140.281296"
"","","","","43","6.5","8405","52","0","472.2","0","-0.29","0.63","35.381626","140.281304"
"","","","","43.1","6.6","8669","52.9","0","477.4","0","-0.25","0.65","35.381636","140.281314"
"","","","","43.2","6.7","8815","54.2","0","483.8","0","-0.32","0.69","35.381646","140.281326"
"","","","","43.3","6.8","8947","54.9","0","490","0","-0.25","0.68","35.381654","140.281337"
"","","","","43.4","6.9","9084","55.9","0","495.2","0","-0.32","0.67","35.381662","140.281351"
"","","","","43.5","7","9232","57.2","0","501.4","0","-0.19","0.7","35.381671","140.281364"
"","","","","43.6","7.1","9290","58","0","507.6","0","-0.23","0.63","35.381677","140.281379"
"","","","","43.7","7.2","9414","58.7","0","513","0","-0.18","0.59","35.381684","140.281394"
"","","","","43.8","7.3","9640","59.5","0","519.6","0","-0.24","0.54","35.381691","140.281411"
"","","","","43.9","7.4","9666","60.2","0","526.6","0","-0.23","0.48","35.381696","140.281427"
"","","","","44","7.5","9781","60.9","0","532.7","0","-0.3","0.32","35.381701","140.281444"
"","","","","44.1","7.6","9896","62.1","0","540","0","-0.28","0.27","35.381706","140.281462"
"","","","","44.2","7.7","10030","63","0","547.7","0","-0.28","0.15","35.381709","140.281481"
"","","","","44.3","7.8","10185","64","0","554.4","0","-0.27","0.05","35.381712","140.281499"
"","","","","44.4","7.9","10343","65.1","0","562","0","-0.06","-0.08","35.381714","140.281517"
"","","","","44.5","8","10476","66","0","568.9","0","0.21","-0.24","35.381717","140.281537"
"","","","","44.6","8.1","10451","65.7","0","573.8","0","0.45","-0.38","35.381721","140.281556"
"","","","","44.7","8.2","9971","63.7","0","577.3","0","0.62","-0.52","35.381722","140.281577"
"","","","","44.8","8.3","9535","61.6","0","571.9","0","0.81","-0.63","35.381726","140.281597"
"","","","","44.9","8.4","8761","59.2","0","559.3","0","0.83","-0.65","35.381727","140.281616"
"","","","","45","8.5","7981","55.8","0","537.6","0","0.73","-0.64","35.381731","140.281634"
"","","","","45.1","8.6","7532","52.8","0","509.9","0","0.64","-0.64","35.381736","140.281652"
"","","","","45.2","8.7","7148","50.9","0","483.9","0","0.65","-0.61","35.381741","140.281669"
"","","","","45.3","8.8","7276","48.4","0","457.8","0","0.71","-0.59","35.381746","140.281684"
"","","","","45.4","8.9","7174","45.8","0","436.7","0","0.59","-0.63","35.381752","140.281697"
"","","","","45.5","9","6895","43.6","0","421.2","0","0.47","-0.62","35.381759","140.281711"
"","","","","45.6","9.1","6549","41.4","0","405.6","0","0.29","-0.7","35.381766","140.281722"
"","","","","45.7","9.2","6459","40.1","0","392.1","0","0.25","-0.64","35.381774","140.281732"
"","","","","45.8","9.3","6900","39.4","0","383.4","0","0.15","-0.68","35.381782","140.281741"
"","","","","45.9","9.4","7148","38.5","0","380.8","0","0.05","-0.67","35.381791","140.281747"
"","","","","46","9.5","6974","37.9","0","386","0","-0.02","-0.69","35.381799","140.281754"
"","","","","46.1","9.6","6939","38.4","0","395.3","0","-0.13","-0.63","35.381809","140.281759"
"","","","","46.2","9.7","6996","38.3","0","410.6","0","-0.15","-0.67","35.381819","140.281761"
"","","","","46.3","9.8","7048","38.7","0","426.7","0","-0.19","-0.72","35.381829","140.281762"
"","","","","46.4","9.9","7025","39.9","0","437.7","0","-0.15","-0.63","35.381839","140.281764"
"","","","","46.5","10","6993","40.1","0","447.3","0","-0.12","-0.67","35.381849","140.281762"
"","","","","46.6","10.1","7100","40.5","0","454.7","0","-0.22","-0.66","35.381859","140.281759"
"","","","","46.7","10.2","6882","41.3","0","459.5","0","-0.18","-0.66","35.381869","140.281754"
"","","","","46.8","10.3","7327","41.9","0","464","0","-0.17","-0.63","35.381879","140.281749"
"","","","","46.9","10.4","7197","42.6","0","467.9","0","-0.12","-0.73","35.381887","140.281742"
"","","","","47","10.5","7313","43.1","0","471.1","0","-0.16","-0.67","35.381896","140.281734"
"","","","","47.1","10.6","7501","43.4","0","474.4","0","-0.21","-0.69","35.381904","140.281724"
