Session,Lap,Lap [Unnamed: 0_level_1],Time Lap [1/100 s],Strip [Unnamed: 2_level_1],Time Strip [1/100 s],Absolute Time [1/10 s],Time [1/10 s],RPM [Unnamed: 6_level_1],Speed #2 [Km/h],Speed #3 [Km/h],K2 [°C],Ntc1 [°C],A. Long. [G],A. Lat. [G],GPS Lat. [Unnamed: 13_level_1],GPS Long. [Unnamed: 14_level_1],Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude,F_Gear_Ratio,R_Gear_Ratio,F_Tire_Diameter [mm],R_Tire_Diameter [mm]
SN13239_120425_13H49,12,12,33.93,1,33.93,387.1,12,9355,59.2,0,549.1,0,-0.35,-0.01,35.381926,140.281482,1,9355,592,0,5491,999,965,25557,0,35381926,140281482,350,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,387.2,12.1,9526,60.1,0,553.1,0,-0.29,0.03,35.381922,140.281466,1,9526,601,0,5531,1003,971,25529,0,35381922,140281466,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,387.3,12.2,9715,61.4,0,558.2,0,-0.34,0.07,35.381917,140.281449,1,9715,614,0,5582,1007,966,25490,0,35381917,140281449,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,387.4,12.3,9873,62.6,0,563.6,0,-0.24,0.09,35.381914,140.281431,1,9873,626,0,5636,1009,976,25462,0,35381914,140281431,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,387.5,12.4,10048,63.5,0,570.6,0,-0.34,0.07,35.381909,140.281412,1,10048,635,0,5706,1007,966,25458,0,35381909,140281412,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,387.6,12.5,10270,64.5,0,577.6,0,-0.29,0.11,35.381906,140.281394,1,10270,645,0,5776,1011,971,25516,0,35381906,140281394,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,387.7,12.6,10458,65.7,0,583.3,0,-0.33,0.12,35.381901,140.281376,1,10458,657,0,5833,1012,967,25522,0,35381901,140281376,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,387.8,12.7,10634,66.8,0,589.8,0,-0.27,0.1,35.381897,140.281356,1,10634,668,0,5898,1010,973,25576,0,35381897,140281356,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,387.9,12.8,10783,67.8,0,595.8,0,-0.29,0.12,35.381894,140.281336,1,10783,678,0,5958,1012,971,25621,0,35381894,140281336,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388,12.9,10940,68.9,0,600.7,0,-0.29,0.12,35.381891,140.281316,1,10940,689,0,6007,1012,971,25657,0,35381891,140281316,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.1,13,11133,69.8,0,606.2,0,-0.29,0.06,35.381886,140.281296,1,11133,698,0,6062,1006,971,25666,0,35381886,140281296,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.2,13.1,11342,70.9,0,611.1,0,-0.3,0.01,35.381882,140.281274,1,11342,709,0,6111,1001,970,25740,0,35381882,140281274,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.3,13.2,11487,72,0,614.8,0,-0.28,0.03,35.381879,140.281254,1,11487,720,0,6148,1003,972,25807,0,35381879,140281254,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.4,13.3,11605,73,0,618.6,0,-0.28,0,35.381876,140.281232,1,11605,730,0,6186,1000,972,25808,0,35381876,140281232,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.5,13.4,11659,74,0,622.2,0,-0.27,-0.01,35.381872,140.281211,1,11659,740,0,6222,999,973,25868,0,35381872,140281211,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.6,13.5,11813,75,0,625.5,0,-0.22,0.01,35.381869,140.281189,1,11813,750,0,6255,1001,978,25876,0,35381869,140281189,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.7,13.6,11937,75.9,0,629.1,0,-0.21,0.03,35.381866,140.281166,1,11937,759,0,6291,1003,979,25864,0,35381866,140281166,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.8,13.7,12133,76.6,0,631.8,0,-0.19,0.01,35.381862,140.281144,1,12133,766,0,6318,1001,981,25849,0,35381862,140281144,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,388.9,13.8,12197,77.3,0,633.6,0,-0.24,0.06,35.381857,140.281121,1,12197,773,0,6336,1006,976,25873,0,35381857,140281121,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389,13.9,12338,78,0,634.5,0,-0.22,0.04,35.381854,140.281097,1,12338,780,0,6345,1004,978,25876,0,35381854,140281097,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.1,14,12409,78.9,0,634.7,0,-0.2,0.07,35.381851,140.281076,1,12409,789,0,6347,1007,980,25878,0,35381851,140281076,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.2,14.1,12552,79.7,0,635,0,-0.18,0.06,35.381847,140.281051,1,12552,797,0,6350,1006,982,25889,0,35381847,140281051,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.3,14.2,12631,80.2,0,635.7,0,-0.15,0.05,35.381844,140.281027,1,12631,802,0,6357,1005,985,25905,0,35381844,140281027,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.4,14.3,12730,80.9,0,636.8,0,-0.19,-0.01,35.381839,140.281004,1,12730,809,0,6368,999,981,25901,0,35381839,140281004,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.5,14.4,12809,81.5,0,638,0,-0.08,0,35.381836,140.280979,1,12809,815,0,6380,1000,992,25964,0,35381836,140280979,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.6,14.5,12900,82,0,639,0,0.1,-0.08,35.381832,140.280956,1,12900,820,0,6390,992,1010,25939,0,35381832,140280956,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.7,14.6,12942,82.3,0,639.6,0,0.4,-0.11,35.381829,140.280931,1,12942,823,0,6396,989,1040,25988,0,35381829,140280931,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.8,14.7,12440,81.3,0,639.4,0,0.61,-0.24,35.381826,140.280906,1,12440,813,0,6394,976,1061,25986,0,35381826,140280906,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,389.9,14.8,11540,79.3,0,632.8,0,0.68,-0.35,35.381822,140.280881,1,11540,793,0,6328,965,1068,25979,0,35381822,140280881,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390,14.9,9646,76.9,0,618.3,0,0.59,-0.49,35.381817,140.280856,1,9646,769,0,6183,951,1059,25956,0,35381817,140280856,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.1,15,8034,74.4,0,601.1,0,0.57,-0.62,35.381814,140.280832,1,8034,744,0,6011,938,1057,25946,0,35381814,140280832,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.2,15.1,10563,72.5,0,575.9,0,0.6,-0.75,35.381811,140.280809,1,10563,725,0,5759,925,1060,25899,0,35381811,140280809,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.3,15.2,10484,70.7,0,551.4,0,0.72,-0.8,35.381807,140.280787,1,10484,707,0,5514,920,1072,25854,0,35381807,140280787,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.4,15.3,10214,68.2,0,525.8,0,0.79,-0.85,35.381802,140.280767,1,10214,682,0,5258,915,1079,25654,0,35381802,140280767,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.5,15.4,9545,65.4,0,504.9,0,0.81,-0.87,35.381797,140.280746,1,9545,654,0,5049,913,1081,25442,0,35381797,140280746,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.6,15.5,8828,62.6,0,489.5,0,0.8,-0.84,35.381791,140.280726,1,8828,626,0,4895,916,1080,25192,0,35381791,140280726,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.7,15.6,8099,59.6,0,474.2,0,0.68,-0.84,35.381784,140.280709,1,8099,596,0,4742,916,1068,24888,0,35381784,140280709,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.8,15.7,7929,56.8,0,461.4,0,0.61,-0.82,35.381777,140.280692,1,7929,568,0,4614,918,1061,24574,0,35381777,140280692,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,390.9,15.8,7462,54.6,0,451.4,0,0.71,-0.8,35.381769,140.280676,1,7462,546,0,4514,920,1071,24176,0,35381769,140280676,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391,15.9,7851,52.7,0,440.2,0,0.65,-0.77,35.381761,140.280662,1,7851,527,0,4402,923,1065,23735,0,35381761,140280662,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.1,16,7773,49.7,0,429.1,0,0.53,-0.81,35.381752,140.280651,1,7773,497,0,4291,919,1053,23286,0,35381752,140280651,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.2,16.1,7623,47.4,0,420.5,0,0.23,-0.8,35.381742,140.280639,1,7623,474,0,4205,920,1023,22896,0,35381742,140280639,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.3,16.2,7974,46.4,0,414.1,0,0.17,-0.8,35.381732,140.280629,1,7974,464,0,4141,920,1017,22420,0,35381732,140280629,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.4,16.3,8082,45.7,0,415.1,0,0.11,-0.79,35.381722,140.280622,1,8082,457,0,4151,921,1011,21867,0,35381722,140280622,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.5,16.4,7907,45.2,0,421.5,0,0.04,-0.82,35.381712,140.280616,1,7907,452,0,4215,918,1004,21263,0,35381712,140280616,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.6,16.5,7910,44.9,0,434.7,0,0.05,-0.83,35.381701,140.280612,1,7910,449,0,4347,917,1005,20702,0,35381701,140280612,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.7,16.6,7861,44.9,0,451.6,0,0.12,-0.83,35.381691,140.280609,1,7861,449,0,4516,917,1012,20017,0,35381691,140280609,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.8,16.7,7907,44.7,0,466.2,0,0.31,-0.83,35.381679,140.280606,1,7907,447,0,4662,917,1031,19438,0,35381679,140280606,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,391.9,16.8,7706,43.9,0,480.4,0,0.23,-0.78,35.381667,140.280606,1,7706,439,0,4804,922,1023,18798,0,35381667,140280606,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392,16.9,7504,42.5,0,491.7,0,0.24,-0.74,35.381656,140.280606,1,7504,425,0,4917,926,1024,18173,0,35381656,140280606,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.1,17,7650,42.1,0,500.5,0,0.01,-0.71,35.381644,140.280609,1,7650,421,0,5005,929,1001,17440,0,35381644,140280609,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.2,17.1,7584,42.2,0,506.7,0,-0.02,-0.74,35.381634,140.280614,1,7584,422,0,5067,926,998,16674,0,35381634,140280614,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.3,17.2,7559,42.1,0,512.4,0,-0.11,-0.72,35.381624,140.280619,1,7559,421,0,5124,928,989,15964,0,35381624,140280619,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.4,17.3,7637,42.8,0,516.5,0,-0.05,-0.76,35.381614,140.280627,1,7637,428,0,5165,924,995,15297,0,35381614,140280627,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.5,17.4,7470,43.1,0,518.8,0,-0.01,-0.78,35.381606,140.280634,1,7470,431,0,5188,922,999,14773,0,35381606,140280634,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.6,17.5,7695,43,0,520.6,0,-0.09,-0.77,35.381597,140.280644,1,7695,430,0,5206,923,991,14149,0,35381597,140280644,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.7,17.6,7592,43.1,0,521.6,0,-0.15,-0.76,35.381591,140.280654,1,7592,431,0,5216,924,985,13490,0,35381591,140280654,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.8,17.7,7590,43.6,0,522,0,-0.21,-0.78,35.381586,140.280666,1,7590,436,0,5220,922,979,12709,0,35381586,140280666,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,392.9,17.8,7519,44.3,0,522.4,0,-0.17,-0.75,35.381581,140.280677,1,7519,443,0,5224,925,983,12153,0,35381581,140280677,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393,17.9,7429,45,0,523.8,0,-0.19,-0.72,35.381577,140.280691,1,7429,450,0,5238,928,981,11497,0,35381577,140280691,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.1,18,7482,45.6,0,525.6,0,-0.15,-0.7,35.381576,140.280704,1,7482,456,0,5256,930,985,10831,0,35381576,140280704,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.2,18.1,7575,46.2,0,527.8,0,-0.15,-0.6,35.381574,140.280719,1,7575,462,0,5278,940,985,10234,0,35381574,140280719,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.3,18.2,7532,46.8,0,529.9,0,-0.14,-0.52,35.381574,140.280732,1,7532,468,0,5299,948,986,9565,0,35381574,140280732,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.4,18.3,7560,47.2,0,531.7,0,-0.2,-0.44,35.381576,140.280746,1,7560,472,0,5317,956,980,9010,0,35381576,140280746,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.5,18.4,7767,47.7,0,533.2,0,-0.27,-0.32,35.381577,140.280759,1,7767,477,0,5332,968,973,8547,0,35381577,140280759,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.6,18.5,7836,48.6,0,534,0,-0.26,-0.16,35.381581,140.280774,1,7836,486,0,5340,984,974,8074,0,35381581,140280774,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.7,18.6,7904,49.7,0,534.6,0,-0.23,-0.01,35.381586,140.280787,1,7904,497,0,5346,999,977,7639,0,35381586,140280787,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.8,18.7,7988,50.6,0,535.1,0,-0.16,0.15,35.381589,140.280801,1,7988,506,0,5351,1015,984,7371,0,35381589,140280801,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,393.9,18.8,8151,51.3,0,535.7,0,-0.1,0.36,35.381594,140.280816,1,8151,513,0,5357,1036,990,7172,0,35381594,140280816,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394,18.9,8422,51.8,0,536.4,0,-0.08,0.47,35.381599,140.280829,1,8422,518,0,5364,1047,992,7024,0,35381599,140280829,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.1,19,8488,52,0,537.7,0,-0.08,0.62,35.381602,140.280844,1,8488,520,0,5377,1062,992,6999,0,35381602,140280844,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.2,19.1,8750,52.3,0,540.3,0,-0.13,0.89,35.381607,140.280859,1,8750,523,0,5403,1089,987,7130,0,35381607,140280859,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.3,19.2,8927,52.7,0,543.3,0,0.01,0.96,35.381611,140.280876,1,8927,527,0,5433,1096,1001,7332,0,35381611,140280876,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.4,19.3,8928,53.1,0,546.9,0,0.04,0.99,35.381612,140.280891,1,8928,531,0,5469,1099,1004,7654,0,35381612,140280891,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.5,19.4,8888,52.9,0,550.6,0,0.09,1.08,35.381612,140.280907,1,8888,529,0,5506,1108,1009,8130,0,35381612,140280907,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.6,19.5,8956,52.4,0,554,0,-0.03,1.06,35.381614,140.280924,1,8956,524,0,5540,1106,997,8414,0,35381614,140280924,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.7,19.6,9042,52.4,0,557.7,0,-0.12,0.91,35.381612,140.280941,1,9042,524,0,5577,1091,988,8974,0,35381612,140280941,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.8,19.7,8996,52.6,0,561.6,0,-0.01,0.86,35.381606,140.280956,1,8996,526,0,5616,1086,999,9963,0,35381606,140280956,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,394.9,19.8,8984,53.2,0,565.2,0,-0.05,0.83,35.381602,140.280971,1,8984,532,0,5652,1083,995,10484,0,35381602,140280971,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395,19.9,8980,53.1,0,569.2,0,-0.02,0.82,35.381597,140.280986,1,8980,531,0,5692,1082,998,11054,0,35381597,140280986,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.1,20,8943,52.9,0,573.1,0,-0.13,0.93,35.381591,140.280999,1,8943,529,0,5731,1093,987,11584,0,35381591,140280999,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.2,20.1,8992,53.6,0,576,0,-0.02,0.83,35.381582,140.281012,1,8992,536,0,5760,1083,998,12090,0,35381582,140281012,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.3,20.2,9158,53.9,0,579.1,0,-0.05,0.99,35.381574,140.281024,1,9158,539,0,5791,1099,995,12640,0,35381574,140281024,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.4,20.3,9310,53.7,0,582.1,0,-0.06,1.02,35.381566,140.281037,1,9310,537,0,5821,1102,994,12988,0,35381566,140281037,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.5,20.4,9051,53.9,0,585,0,-0.16,1.04,35.381556,140.281047,1,9051,539,0,5850,1104,984,13459,0,35381556,140281047,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.6,20.5,9454,54.4,0,587.9,0,-0.09,0.97,35.381544,140.281057,1,9454,544,0,5879,1097,991,13924,0,35381544,140281057,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.7,20.6,9295,54.8,0,590.7,0,-0.11,1.04,35.381532,140.281064,1,9295,548,0,5907,1104,989,14747,0,35381532,140281064,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.8,20.7,9345,55.3,0,593,0,0.04,0.91,35.381519,140.281072,1,9345,553,0,5930,1091,1004,14985,0,35381519,140281072,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,395.9,20.8,9430,55.5,0,595.4,0,0.15,0.92,35.381506,140.281076,1,9430,555,0,5954,1092,1015,15772,0,35381506,140281076,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396,20.9,9474,55.2,0,597.8,0,0.33,0.89,35.381492,140.281079,1,9474,552,0,5978,1089,1033,16292,0,35381492,140281079,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.1,21,8815,54.3,0,598.8,0,0.3,0.85,35.381479,140.281082,1,8815,543,0,5988,1085,1030,16777,0,35381479,140281082,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.2,21.1,8348,52.9,0,592.8,0,0.37,0.87,35.381464,140.281082,1,8348,529,0,5928,1087,1037,17352,0,35381464,140281082,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.3,21.2,8108,51.8,0,578.5,0,0.37,0.85,35.381451,140.281082,1,8108,518,0,5785,1085,1037,17785,0,35381451,140281082,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.4,21.3,7966,50.6,0,561,0,0.44,0.78,35.381437,140.281081,1,7966,506,0,5610,1078,1044,18219,0,35381437,140281081,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.5,21.4,7687,48.9,0,535.6,0,0.35,0.81,35.381426,140.281076,1,7687,489,0,5356,1081,1035,18840,0,35381426,140281076,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.6,21.5,7348,47.4,0,512.5,0,0.26,0.78,35.381414,140.281072,1,7348,474,0,5125,1078,1026,19300,0,35381414,140281072,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.7,21.6,7212,46.4,0,489.8,0,0.25,0.79,35.381402,140.281066,1,7212,464,0,4898,1079,1025,19901,0,35381402,140281066,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.8,21.7,7613,45.6,0,473.4,0,0.21,0.84,35.381392,140.281057,1,7613,456,0,4734,1084,1021,20540,0,35381392,140281057,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,396.9,21.8,7508,44.6,0,467,0,0.1,0.84,35.381384,140.281049,1,7508,446,0,4670,1084,1010,21025,0,35381384,140281049,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397,21.9,7600,43.9,0,467.6,0,0.04,0.78,35.381376,140.281041,1,7600,439,0,4676,1078,1004,21539,0,35381376,140281041,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.1,22,7630,43.9,0,475,0,-0.04,0.79,35.381369,140.281029,1,7630,439,0,4750,1079,996,22266,0,35381369,140281029,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.2,22.1,7620,43.8,0,487.7,0,-0.06,0.68,35.381362,140.281017,1,7620,438,0,4877,1068,994,22905,0,35381362,140281017,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.3,22.2,7743,43.8,0,499.9,0,-0.19,0.66,35.381359,140.281006,1,7743,438,0,4999,1066,981,23742,0,35381359,140281006,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.4,22.3,7930,44.4,0,510.9,0,-0.07,0.57,35.381356,140.280992,1,7930,444,0,5109,1057,993,24503,0,35381356,140280992,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.5,22.4,7694,45.1,0,518.6,0,-0.17,0.57,35.381352,140.280979,1,7694,451,0,5186,1057,983,25062,0,35381352,140280979,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.6,22.5,7764,45.2,0,523.4,0,0.02,0.44,35.381351,140.280966,1,7764,452,0,5234,1044,1002,25585,0,35381351,140280966,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.7,22.6,7891,45.8,0,527.6,0,-0.17,0.5,35.381351,140.280951,1,7891,458,0,5276,1050,983,26259,0,35381351,140280951,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.8,22.7,8291,46.3,0,530.5,0,0.05,0.49,35.381351,140.280937,1,8291,463,0,5305,1049,1005,26581,0,35381351,140280937,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,397.9,22.8,7667,46.3,0,532.3,0,-0.18,0.52,35.381352,140.280924,1,7667,463,0,5323,1052,982,27223,0,35381352,140280924,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398,22.9,8454,46.6,0,533.9,0,-0.09,0.43,35.381354,140.280909,1,8454,466,0,5339,1043,991,27379,0,35381354,140280909,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.1,23,8271,47.1,0,535.6,0,-0.31,0.39,35.381356,140.280896,1,8271,471,0,5356,1039,969,27861,0,35381356,140280896,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.2,23.1,8122,48.2,0,537.6,0,-0.36,0.23,35.381359,140.280881,1,8122,482,0,5376,1023,964,28009,0,35381359,140280881,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.3,23.2,8171,49.2,0,540.4,0,-0.38,0.01,35.381362,140.280867,1,8171,492,0,5404,1001,962,28524,0,35381362,140280867,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.4,23.3,8280,50.9,0,543.5,0,-0.36,-0.15,35.381369,140.280854,1,8280,509,0,5435,985,964,29063,0,35381369,140280854,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.5,23.4,8426,52.1,0,546.7,0,-0.34,-0.29,35.381374,140.280839,1,8426,521,0,5467,971,966,29319,0,35381374,140280839,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.6,23.5,8648,53.2,0,550.1,0,-0.32,-0.42,35.381381,140.280826,1,8648,532,0,5501,958,968,29413,0,35381381,140280826,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.7,23.6,8887,54.6,0,553.3,0,-0.27,-0.51,35.381386,140.280811,1,8887,546,0,5533,949,973,29435,0,35381386,140280811,330,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.8,23.7,9053,55.6,0,555.9,0,-0.2,-0.59,35.381391,140.280796,1,9053,556,0,5559,941,980,29366,0,35381391,140280796,340,11,86,254,280
SN13239_120425_13H49,12,12,33.93,1,33.93,398.9,23.8,9153,56.3,0,558.8,0,-0.24,-0.65,35.381396,140.280779,1,9153,563,0,5588,935,976,29167,0,35381396,140280779,340,11,86,254,280
